dissimilarity,correlation,contrast,homogeneity,energy,ASM
2.4000000000000004,0.9959422266638878,10.591666666666669,0.35182869746036183,0.07500000000000001,0.0056250000000000015
1.95,0.9763548748405415,8.0,0.4170704003494408,0.08416254115301731,0.007083333333333333
3.229166666666667,0.9833384996138642,22.295833333333334,0.3384256325806595,0.07660323462854264,0.005868055555555555
2.091666666666667,0.996315572242017,8.291666666666666,0.40974298841681683,0.08740073734751262,0.007638888888888889
3.1083333333333334,0.9790638913019433,19.816666666666666,0.29985960359836494,0.08036375634160796,0.006458333333333334
2.7291666666666665,0.9862750738042525,12.629166666666666,0.31287710388939494,0.07430231041719587,0.005520833333333334
3.500000000000001,0.9805142339556538,27.66666666666667,0.28200201765306143,0.0759202798262025,0.005763888888888891
4.416666666666667,0.9680361662445982,36.24999999999999,0.24906478838530247,0.07523112535528245,0.005659722222222222
2.5083333333333337,0.9911745574156858,11.083333333333334,0.35816436386209244,0.08057949835755716,0.006493055555555557
2.3291666666666666,0.9954302339469364,10.329166666666666,0.34436104879203455,0.07839536550927825,0.006145833333333334
1.85,0.9921946079057475,7.475,0.4731000287892863,0.11334558757279536,0.012847222222222222
2.625,0.9912096214258481,11.958333333333334,0.3335904434224668,0.07927623996016854,0.006284722222222223
3.7333333333333334,0.9845869222704134,25.333333333333336,0.26468656519796957,0.0726483157256779,0.005277777777777778
3.3,0.8479954860082265,18.933333333333334,0.27643978104951966,0.0907147544044885,0.008229166666666666
2.5458333333333334,0.9651314925767913,11.7625,0.3357614167435466,0.08498365855987976,0.007222222222222223
2.4833333333333334,0.9706964438182862,10.958333333333332,0.3477879232473983,0.08858454843945542,0.007847222222222222
3.15,0.9245003654935424,17.224999999999998,0.2653423846744198,0.07772815877574013,0.006041666666666667
3.6916666666666664,0.9866134049318657,28.116666666666667,0.2911917530898984,0.07312470322826768,0.005347222222222223
3.291666666666667,0.9890030754448526,19.266666666666666,0.26063153021863805,0.07021791477646966,0.004930555555555556
2.0625,0.9907914568046738,8.145833333333334,0.3960801973922194,0.08122328620674137,0.006597222222222223
1.7541666666666667,0.99796019650692,6.054166666666666,0.45409526696434876,0.08759915017345266,0.00767361111111111
2.6,0.9578278518373258,11.166666666666668,0.3094886496671113,0.08395600699837452,0.007048611111111111
2.3291666666666666,0.9945713660431545,10.320833333333335,0.3891883696343573,0.0843685697138191,0.007118055555555555
2.3,0.8497445812531338,10.166666666666668,0.380935101052771,0.10720566941890505,0.011493055555555555
3.0625,0.9785205713455393,21.037499999999998,0.3087604003442398,0.07772815877574013,0.006041666666666667
1.9208333333333336,0.9454224221148956,7.7125,0.4244029601953467,0.10507933510765409,0.011041666666666665
2.208333333333333,0.7955306065196373,9.633333333333333,0.4132556761956452,0.11380416903123053,0.01295138888888889
4.333333333333333,0.8688861965084378,28.491666666666667,0.18878841370455712,0.07795119555779045,0.00607638888888889
2.65,0.9925078499386127,12.333333333333332,0.30904204380799066,0.07312470322826768,0.005347222222222222
3.3625,0.9795664563956892,31.3375,0.32763799315641445,0.07288689868556626,0.0053125
5.104166666666667,0.8483171276695067,41.92916666666667,0.18618747104882435,0.07312470322826768,0.005347222222222223
2.7750000000000004,0.9849369394435687,13.2,0.3073563078582089,0.08270597183866336,0.006840277777777778
2.2125000000000004,0.9947602765028087,8.8625,0.37104506186645625,0.07861650943380503,0.0061805555555555555
5.608333333333333,0.9150481150040193,54.875,0.19393596246774109,0.07095577652469334,0.0050347222222222225
3.6,0.8793419247602202,20.66666666666667,0.22072977415064957,0.08228507357554792,0.0067708333333333336
2.470833333333333,0.881362230946487,10.420833333333333,0.3403993216705797,0.09223309842157773,0.008506944444444444
3.5875,0.8540780658890783,21.104166666666664,0.24862481842373912,0.07728015412913086,0.0059722222222222225
3.1,0.9800588416204433,19.208333333333336,0.313286421511656,0.08436856971381912,0.007118055555555556
4.262499999999999,0.9534411524560512,34.65416666666667,0.24110041636175986,0.07288689868556626,0.0053125
2.675,0.9861256002490133,14.900000000000002,0.3344411216677689,0.08186201126828542,0.006701388888888889
3.45,0.9836927421719973,22.125,0.26214276420699417,0.07949493345141215,0.006319444444444445
3.429166666666667,0.9490082689330176,24.429166666666667,0.27928758863747044,0.0770551750371122,0.0059375
4.816666666666666,0.8574218936591552,39.81666666666666,0.2046238653995041,0.07406828681096324,0.005486111111111112
2.5458333333333334,0.9681740530413266,12.137500000000001,0.3292765277908105,0.08014743359029727,0.006423611111111113
5.995833333333334,0.8016920151020551,73.01250000000002,0.19060543340751046,0.07288689868556625,0.0053124999999999995
3.5875,0.9867167492309608,22.854166666666664,0.247225538373106,0.07120003121097943,0.005069444444444445
3.533333333333333,0.982975811999396,22.85,0.2611502703517277,0.06972166887783963,0.004861111111111111
2.5541666666666667,0.9940796686673304,10.945833333333333,0.3125578758661778,0.07546154281781181,0.005694444444444445
2.6000000000000005,0.9668669068982909,10.608333333333334,0.3072756000123289,0.07728015412913088,0.005972222222222224
2.8,0.9593973146799873,13.808333333333332,0.29300553908233906,0.10189182717197903,0.010381944444444445
1.7458333333333333,0.9949353388700904,5.6125,0.4357814707880229,0.08858454843945542,0.007847222222222222
2.225,0.9958495433228081,9.183333333333334,0.3820325097919314,0.07476816018719318,0.005590277777777778
3.020833333333334,0.9818080931803879,17.245833333333337,0.29475060807191894,0.07682953714410741,0.00590277777777778
3.375,0.9485860044167918,19.94166666666667,0.2728005451031887,0.07839536550927825,0.006145833333333335
3.4041666666666663,0.9875490595760971,20.87083333333333,0.2603738044745539,0.07359800721939873,0.005416666666666667
2.8708333333333336,0.9897313543800508,14.320833333333333,0.29838109587905925,0.07637626158259733,0.005833333333333334
3.5875000000000004,0.9830707701128979,26.95416666666667,0.2749069968887395,0.07095577652469333,0.005034722222222222
2.695833333333333,0.9902131833458987,14.1875,0.332679017091943,0.07637626158259733,0.005833333333333333
4.6875,0.8615146042830338,37.60416666666667,0.2008091319916452,0.07750448015724282,0.006006944444444445
2.995833333333334,0.99443405447502,14.8125,0.26187583157499145,0.07546154281781181,0.005694444444444445
3.354166666666667,0.8735360537648602,19.02916666666667,0.24524350462181155,0.08395600699837454,0.007048611111111115
7.091666666666669,0.8702401822264338,92.70833333333334,0.12869091726948456,0.06897060565519521,0.004756944444444446
2.583333333333334,0.9953508133039308,13.700000000000003,0.349265151268183,0.074535599249993,0.0055555555555555575
2.5083333333333337,0.9440242292616122,11.01666666666667,0.33872594865919875,0.08640183897219886,0.007465277777777781
2.654166666666667,0.9917476354052,15.204166666666666,0.3643145777687733,0.07728015412913086,0.0059722222222222225
4.708333333333333,0.964739037127647,38.525,0.1956437776385206,0.070464727188699,0.004965277777777778
3.054166666666667,0.9325738589531619,17.45416666666667,0.28539380494904043,0.08917056066263625,0.007951388888888892
1.8875000000000002,0.9608792528256404,6.370833333333334,0.4037075634016093,0.09628516673576118,0.009270833333333332
4.85,0.9388788207432485,38.96666666666667,0.18717016711321563,0.07144345083117604,0.0051041666666666674
2.2583333333333333,0.993965589376804,10.058333333333334,0.37299866755683997,0.07660323462854265,0.005868055555555557
2.175,0.9849047776162664,8.616666666666667,0.37489776102114697,0.08858454843945542,0.007847222222222222
3.591666666666667,0.9513006524415462,22.425000000000008,0.24604707141649068,0.07021791477646966,0.004930555555555557
1.7958333333333334,0.9925572171366418,5.4125,0.40419918674330435,0.09860132971832694,0.009722222222222222
2.7375,0.9795073934092303,13.1875,0.2983088204848541,0.07772815877574013,0.006041666666666667
2.2416666666666667,0.9966899108573098,8.75,0.3486228262252832,0.07861650943380503,0.0061805555555555555
4.541666666666666,0.9427035736373145,34.983333333333334,0.21702468444163667,0.07240894665409486,0.005243055555555556
2.441666666666667,0.9629655763349576,11.141666666666666,0.35489392002276626,0.08436856971381912,0.007118055555555557
2.8875000000000006,0.9892642487076478,17.50416666666667,0.3514196733341195,0.07288689868556628,0.005312500000000002
4.808333333333334,0.948091348419314,39.59166666666667,0.2023129847280879,0.0726483157256779,0.005277777777777778
3.3208333333333337,0.9895836196559585,20.879166666666666,0.27887975962699374,0.07430231041719587,0.005520833333333334
3.083333333333334,0.9878098361232521,17.86666666666667,0.30685921667330185,0.07144345083117604,0.005104166666666668
3.0500000000000007,0.9918961635117068,24.058333333333337,0.33249160321993665,0.07406828681096325,0.0054861111111111135
5.329166666666667,0.8295027960987627,47.27083333333333,0.17252508291573507,0.07021791477646966,0.004930555555555556
2.0,0.9945029730226984,9.158333333333331,0.43968488123261396,0.08333333333333334,0.006944444444444446
2.6374999999999997,0.9558915271577263,12.079166666666666,0.32938958374569705,0.08249579113843054,0.006805555555555556
2.5166666666666675,0.9749445373890565,13.000000000000002,0.35732302344255445,0.08036375634160797,0.006458333333333336
2.2458333333333336,0.957066979427265,9.720833333333335,0.3825797830821801,0.09537935951882999,0.009097222222222225
