dissimilarity,correlation,contrast,homogeneity,energy,ASM
11.908333333333337,0.6690851433219976,296.8250000000001,0.08042502136317271,0.06897060565519522,0.0047569444444444465
2.108333333333333,0.9839773161741702,10.958333333333334,0.3975411392879313,0.08291561975888499,0.006875
5.604166666666668,0.9723614651552311,57.6625,0.18897324118064615,0.06972166887783963,0.004861111111111111
2.1041666666666665,0.9459977880938222,8.904166666666667,0.39861580557006,0.0982485510212633,0.009652777777777777
7.787500000000001,0.9590785738046245,127.17916666666667,0.14869086371981485,0.06718548123582126,0.00451388888888889
15.24166666666667,0.8451529263872958,524.3000000000002,0.1119356196603124,0.06614378277661478,0.004375000000000002
6.35,0.8129090064799975,71.1,0.1640113354736195,0.06997023176561111,0.004895833333333334
1.0083333333333333,0.9678909221664223,2.1666666666666665,0.5920247949085826,0.12444320435890065,0.01548611111111111
2.0958333333333337,0.9845243010646013,8.929166666666667,0.40766640299375234,0.08955910525085281,0.008020833333333331
4.991666666666667,0.9450791091910582,43.94166666666667,0.1943314389608717,0.07095577652469336,0.005034722222222224
3.120833333333333,0.9562391319786425,21.079166666666666,0.31323832647860395,0.07476816018719318,0.005590277777777778
5.8375,0.9836644804571069,60.72083333333333,0.17139610459444654,0.06897060565519521,0.004756944444444445
6.245833333333335,0.9607643580097894,77.67083333333335,0.16764985499729576,0.06846531968814577,0.0046875000000000016
6.320833333333334,0.9077295863455892,69.77916666666667,0.1526747365489813,0.06871842709362767,0.004722222222222222
1.1208333333333333,0.9656535585826675,4.345833333333333,0.621584523737828,0.13307266185559427,0.017708333333333333
5.6625,0.9225824098072269,59.670833333333334,0.19412762166570924,0.07216878364870323,0.005208333333333334
0.825,0.9813161916341218,1.6666666666666665,0.6602370470017528,0.1348867838019887,0.018194444444444444
6.137499999999999,0.8864136207358333,61.4875,0.1495615997761902,0.07071067811865477,0.005000000000000001
4.4375,0.9174828859829962,35.87083333333333,0.24121172514100275,0.07453559924999299,0.005555555555555556
15.799999999999999,0.6731169528646617,528.7083333333333,0.1086196458354951,0.06666666666666667,0.0044444444444444444
8.8375,0.6896558665174942,150.92083333333338,0.11217648838012285,0.06897060565519521,0.004756944444444446
6.791666666666666,0.9804104453982713,104.87499999999999,0.16686599880997474,0.06718548123582124,0.0045138888888888885
6.062500000000002,0.9444116142834384,59.96250000000001,0.14852865533086756,0.06871842709362769,0.004722222222222224
2.7916666666666665,0.9956248645335414,13.366666666666665,0.3050853812145911,0.08057949835755716,0.006493055555555557
7.429166666666666,0.9665744336931262,90.95416666666667,0.11668082499698129,0.06897060565519521,0.004756944444444445
5.916666666666668,0.8595756950034211,57.01666666666668,0.15198407113353496,0.06997023176561112,0.004895833333333335
4.620833333333333,0.9531263259890889,43.162499999999994,0.22065262149595818,0.07406828681096324,0.005486111111111111
5.083333333333334,0.9157274560190103,47.24166666666666,0.18740088269998778,0.07216878364870323,0.005208333333333334
4.958333333333334,0.9883708827533376,80.65833333333335,0.2554569302532411,0.07546154281781182,0.005694444444444446
4.941666666666666,0.9292269474010627,43.583333333333336,0.21456294821972238,0.06922186552431729,0.004791666666666667
7.825000000000001,0.8310180879808924,102.64166666666665,0.12153635097402925,0.06795627679291705,0.004618055555555556
9.241666666666667,0.8952700802711218,162.34166666666664,0.1281357153619828,0.06744339190099435,0.004548611111111111
15.67083333333333,0.7604615658746361,469.8041666666667,0.06437543728717618,0.06535161308899218,0.004270833333333333
5.891666666666667,0.9535988586940958,63.083333333333336,0.16496922509384815,0.06744339190099435,0.004548611111111111
6.679166666666667,0.954022159798233,77.07083333333333,0.1557214067678553,0.06871842709362767,0.004722222222222222
3.8958333333333344,0.9897434315079183,32.6375,0.300880421897197,0.07336173692357921,0.005381944444444446
11.408333333333333,0.8109819109163843,413.79999999999995,0.1847883366517295,0.06846531968814577,0.004687500000000001
9.283333333333335,0.8868434569570275,147.00000000000003,0.10677763204157377,0.06666666666666668,0.004444444444444446
4.925,0.8877063327784093,44.266666666666666,0.1894674763004449,0.07383352144445562,0.005451388888888889
5.2875,0.7447758090390519,73.35416666666666,0.2198479287068652,0.07592027982620249,0.00576388888888889
4.3916666666666675,0.9737870662266025,33.13333333333334,0.20251220575281606,0.06795627679291706,0.0046180555555555575
1.7791666666666668,0.9785839429288505,7.220833333333333,0.45294614284075896,0.09519716382329886,0.009062500000000001
6.770833333333335,0.933622542635832,77.43750000000001,0.1412989520196827,0.0682112730989371,0.004652777777777779
5.658333333333333,0.972648685647243,55.96666666666668,0.1741574916968096,0.06744339190099437,0.004548611111111113
2.1791666666666667,0.9479221764053158,8.7875,0.354374829466352,0.08518770125108698,0.007256944444444445
6.579166666666666,0.9808747828550568,120.9125,0.16827192796484614,0.06744339190099437,0.004548611111111112
2.4,0.9753417930959231,9.408333333333331,0.32011202356742174,0.07949493345141215,0.006319444444444445
